"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000021725",1258.01374187928,0.975547345024993,0.168821852883657,5.77856082232015,7.53423076481929e-09,8.57149189781519e-08
"ENSMUSG00002076311",0.403910167966725,2.46137365926402,3.91385963251304,0.628886544324944,0.529423335791687,NA
"ENSMUSG00000034334",100.238008071366,-0.185251167066077,0.352747412212953,-0.525166622495989,0.599467365621895,0.736945613552245
"ENSMUSG00000021728",8702.4762213491,-0.689143800356861,0.187089308353944,-3.68350178008626,0.000230051676662273,0.00108976036453513
"ENSMUSG00000091423",16.6663157995831,-0.621625391806461,0.836856067644856,-0.742810401740751,0.457596477044992,0.615763747475096
"ENSMUSG00000114540",585.184780180959,-1.49911681605739,0.300856564877263,-4.98282899915769,6.26613231843731e-07,5.1954923482817e-06
"ENSMUSG00000021706",352.306292383236,0.307633988747429,0.266759752358032,1.15322490003866,0.24881808575942,0.399594321512228
"ENSMUSG00000021703",966.164073610236,-1.69755736618651,0.181929061782689,-9.33087517493064,1.05000275923887e-20,3.93202028512293e-19
"ENSMUSG00000021731",580.77933872448,0.268566848958424,0.215692861116392,1.24513554861466,0.213081928959202,0.355422542482586
"ENSMUSG00000097411",2.02407935046278,-0.49482100446984,2.04038849633742,-0.24251313186585,0.808382582750899,0.896456667303347
"ENSMUSG00000021702",8.22804984649311,-0.809938779376486,1.58747775876215,-0.510204804386074,0.609907986662896,0.74515559353913
"ENSMUSG00000021704",393.895321049913,0.155339705281954,0.169007074484604,0.919131378113439,0.358026858590029,0.518482478219059
"ENSMUSG00000021732",5.09727232285463,-1.73087287579892,1.67573010250725,-1.03290671523365,0.301647555898656,0.459378225848507
"ENSMUSG00002075099",0.898967426352443,-4.80594029763864,3.88169022168378,-1.23810505815014,0.215677108612223,NA
"ENSMUSG00000047419",110.462137787577,0.288171208155284,1.15909112837431,0.248618250196997,0.803656090063572,0.893202894497184
"ENSMUSG00000114968",15.7907654451514,-0.0550713016114105,1.14816498042073,-0.0479646240309734,NA,NA
"ENSMUSG00000056222",2.15225763113361,0.261233798242701,3.98951282771359,0.0654801248984616,NA,NA
"ENSMUSG00000042167",1706.20216807007,0.283905146840483,0.173663645211441,1.63479896149144,0.102091198561767,0.203785444711142
"ENSMUSG00000098092",0.916597898210315,2.79830965586431,2.39158954205008,1.17006267449455,0.241975747852607,NA
"ENSMUSG00000113789",10.9116289715066,-1.06860122834757,1.22151559810339,-0.874815868095961,0.381674101785515,0.542932125855721
"ENSMUSG00000021311",1011.05103774902,0.200599289430095,0.114961796874561,1.74492131198137,0.0809985670439061,0.169192734516905
"ENSMUSG00000113036",69.284189603037,-1.65792947317811,0.442472306142185,-3.74696777665753,0.000178985068142007,0.000874588548315555
"ENSMUSG00000060176",4.25237378387237,-6.11732904347549,2.55895164890544,-2.39056062121849,0.016822671687832,0.0467197425596254
"ENSMUSG00000021550",614.844526407268,1.25678172073403,0.23828401775739,5.27430136759582,1.33262765050233e-07,1.24956661201211e-06
"ENSMUSG00000052374",254.048854122422,0.26380337248742,0.946237215640295,0.278792007043299,0.780404448816126,0.875397233600099
"ENSMUSG00000094185",0.669679393472298,0.937318455652292,3.96813127760969,0.23621155402321,0.81326851435902,NA
"ENSMUSG00000007617",369.897784652704,0.140097319430641,0.166184642783699,0.843022057176409,0.399216107904717,0.560348788504672
"ENSMUSG00000114169",0.89671707663429,-1.820640666907,3.86525995833064,-0.471026706233055,0.637621663712828,NA
"ENSMUSG00000114019",14.2712709188049,1.94611745834409,1.21200996807423,1.60569426787495,0.108341101368948,0.213637183302482
"ENSMUSG00000113514",0.731632681687919,-2.73680390276471,3.92482485140635,-0.697305996160328,0.485611316359027,NA
"ENSMUSG00000021690",497.241803902349,-1.42020435549899,0.24659313440913,-5.75930209452908,8.44624222528418e-09,9.53423274921909e-08
"ENSMUSG00000113237",1.98153555815999,-0.4128679552475,1.50113265931001,-0.275037620883735,0.783287335165788,0.877871765732267
