"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000053931",1525.60281719131,-2.25783661981158,0.276493830148799,-8.16595660957967,3.18897894357047e-16,1.66470234874237e-14
"ENSMUSG00000023959",629.478625966358,-4.12714549986241,0.505740727235648,-8.16059549410063,3.33376871771161e-16,1.73651827254827e-14
"ENSMUSG00000033781",541.099088629947,-1.81166046534669,0.222115580402986,-8.15638624746531,3.45197314679351e-16,1.7942059131228e-14
"ENSMUSG00000024399",2933.42245291947,-1.60713473600681,0.19719028450943,-8.15017200266759,3.63407013458015e-16,1.88072898470261e-14
"ENSMUSG00000079547",2211.22634176429,-2.18410113689367,0.26910484957723,-8.11617159752022,4.81120268898487e-16,2.45299984555976e-14
"ENSMUSG00000050350",1491.70443556569,-1.43641375545994,0.177991009584287,-8.07014780586281,7.02131170817391e-16,3.50555739122832e-14
"ENSMUSG00000039316",1022.15162084546,-1.41857041966743,0.176035937685043,-8.05841374393381,7.72908309492586e-16,3.84298315453287e-14
"ENSMUSG00000017774",4917.29870194906,-1.31321401211789,0.162978375286913,-8.05759665848955,7.78090621564748e-16,3.86077336246508e-14
"ENSMUSG00000057098",1245.69907195511,-2.61951490503561,0.32606006387476,-8.03384159932498,9.44671420258739e-16,4.63949341398501e-14
"ENSMUSG00000027452",1346.32761429989,-1.8307943873084,0.229160148664366,-7.98914819168594,1.35874286576089e-15,6.60568627566381e-14
"ENSMUSG00000067158",109.503042740438,-9.99398993125628,1.25133017060174,-7.98669301360355,1.38606678106376e-15,6.72493892868937e-14
"ENSMUSG00000032076",159.400272397165,-5.30693632787654,0.664765032615281,-7.98317611111145,1.42615201483295e-15,6.87782529798694e-14
"ENSMUSG00000044167",2185.67365955557,-1.1569843649452,0.145223111736897,-7.96694376747225,1.62646628383176e-15,7.82818222408228e-14
"ENSMUSG00000057135",122.097780856177,-2.39560748198708,0.301615836493772,-7.94257857888225,1.98020826734313e-15,9.41772963510128e-14
"ENSMUSG00000110279",1094.77862038635,-2.00623779501317,0.252862643696898,-7.93410116133253,2.12025226808582e-15,1.00243361162053e-13
"ENSMUSG00000097336",91.8708700013932,-7.34735789687397,0.926089517747798,-7.93374480119629,2.12634809846406e-15,1.00334445077525e-13
"ENSMUSG00000023072",425.072315997647,-1.78052755320872,0.224791117753815,-7.92080919833632,2.35969805182847e-15,1.1112746304746e-13
"ENSMUSG00000030724",7493.29217737741,-2.67025658094156,0.337196145471627,-7.91900090437495,2.39426608225579e-15,1.12535182166964e-13
"ENSMUSG00000037251",322.988646013624,-2.45287221771482,0.310088685125565,-7.91022805853614,2.56917804183234e-15,1.20286516686177e-13
"ENSMUSG00000057337",1701.77221466523,-3.899157662506,0.493939173982672,-7.89400369091355,2.92643506901006e-15,1.36481899100246e-13
"ENSMUSG00000020473",277.758190854055,-4.03960161882912,0.512386303939808,-7.88389851127572,3.17322042656232e-15,1.47705124884376e-13
"ENSMUSG00000039328",204.398137443116,-2.1800063085232,0.278127406056781,-7.83815712169745,4.5720670560156e-15,2.10779298281639e-13
"ENSMUSG00000011008",404.549678230173,-1.97449380309168,0.252006881826438,-7.8350789025339,4.68548381828779e-15,2.1518352688377e-13
"ENSMUSG00000020900",190.997278359637,-2.78361894006774,0.355889972852044,-7.82157170026533,5.21678432570408e-15,2.37768778026645e-13
"ENSMUSG00000025277",110.879692111821,-2.27353156989355,0.291392957195752,-7.80228730225021,6.07950423887623e-15,2.76043904733126e-13
