"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000046733",601.510282746286,-7.49785394204935,0.546560890333417,-13.7182408669516,7.89579262966802e-43,6.83497300837989e-41
"ENSMUSG00000076609",23206.7070760455,-5.26180007097445,0.383909270960429,-13.705842679472,9.36734134193891e-43,8.07975159117419e-41
"ENSMUSG00000043801",2578.79718472947,-4.6446469220342,0.338916616118556,-13.7043942407635,9.55615001652643e-43,8.21316964813245e-41
"ENSMUSG00000040350",817.540737494787,-5.09585946963908,0.372080744149428,-13.6955742799541,1.07903839390852e-42,9.24094624534113e-41
"ENSMUSG00000035472",290.607967153182,-7.41270420771487,0.542529456105683,-13.6632290178746,1.68349838783383e-42,1.42652777124018e-40
"ENSMUSG00000039328",204.398137443116,-3.72615664010217,0.272837777916565,-13.6570407095224,1.83281936498202e-42,1.54760694801026e-40
"ENSMUSG00000038065",379.581202533147,-3.38625181890267,0.248806096899228,-13.6100033765418,3.49227678640207e-42,2.91811253002659e-40
"ENSMUSG00000001027",279.358607767719,-5.63684474578394,0.414161615845568,-13.6102538963577,3.48032638308306e-42,2.91811253002659e-40
"ENSMUSG00000076617",39286.6207101645,-4.4867514285008,0.330228352046228,-13.5868147017029,4.79498350911815e-42,3.97900959127339e-40
"ENSMUSG00000028557",16982.7095458852,-3.69380952240434,0.271992702210444,-13.5805464351995,5.2235277264929e-42,4.31973177793992e-40
"ENSMUSG00000019505",125026.120538646,-3.64855714762816,0.269753981805917,-13.5254987644751,1.10591031144324e-41,9.06164890161431e-40
"ENSMUSG00000069814",240.472454954636,-6.59970608052666,0.487948228391797,-13.5254227733919,1.1070537199562e-41,9.06164890161431e-40
"ENSMUSG00000042903",3357.2174461642,-4.04470290989389,0.299390403238065,-13.5097947901746,1.36902518465585e-41,1.10829890580727e-39
"ENSMUSG00000034751",345.915608308344,-3.06841444064508,0.227128236379831,-13.5096124090609,1.37242083494937e-41,1.10829890580727e-39
"ENSMUSG00000031170",1842.46442130364,-8.62902663835585,0.639851449706487,-13.4859843520151,1.89124391087637e-41,1.51205264834684e-39
