"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000041238",1046.36973832524,1.86846726585002,0.149477055484626,12.5000272435939,7.46257075340248e-36,4.84061361672859e-34
"ENSMUSG00000026068",4587.14598133464,2.0311996706899,0.162858526713507,12.472172699088,1.05898679547788e-35,6.81404204095593e-34
"ENSMUSG00000038188",755.533251468256,3.3608059636764,0.271016057201394,12.4007632550678,2.58846195058344e-35,1.65229010187773e-33
"ENSMUSG00000039005",1112.71704780097,2.16402877546077,0.17463823789422,12.3914945635878,2.90576888406665e-35,1.84504823733678e-33
"ENSMUSG00000027637",1811.30314584334,1.24083240808498,0.10046566512423,12.3508106630324,4.82230365983165e-35,3.04589862398553e-33
"ENSMUSG00000038527",762.117742141969,3.39874333755232,0.275986354570721,12.3148963028946,7.53119172308598e-35,4.74445363392838e-33
"ENSMUSG00000027010",1681.24999075615,1.45685863934355,0.118348121074807,12.3099431246795,8.00796004445506e-35,5.03163338041282e-33
"ENSMUSG00000022126",3317.24097632541,7.61913213190027,0.620316817608813,12.282646408444,1.12264881390346e-34,6.98101904562964e-33
"ENSMUSG00000019969",3841.58487696297,1.29036758876684,0.10525139371102,12.2598622523678,1.48752536485881e-34,9.202390207025e-33
"ENSMUSG00000025429",2388.40125296336,2.29982188147945,0.18867571915658,12.1892837709067,3.54523487808441e-34,2.16538267363201e-32
"ENSMUSG00000037731",6941.55716416465,1.57430693573719,0.129377788117904,12.1682937901404,4.58567791770652e-34,2.79378073644576e-32
"ENSMUSG00000104713",418.738688663431,3.37911026535305,0.277955383600916,12.1570239855643,5.2641685128524e-34,3.19904583994427e-32
"ENSMUSG00000066861",502.685175708683,3.55883012021923,0.292838233427741,12.1528875466918,5.5374676202216e-34,3.35298751848474e-32
"ENSMUSG00000029553",462.41382166035,3.32350821473336,0.273477394443113,12.1527712427606,5.54535230565937e-34,3.35298751848474e-32
"ENSMUSG00000031722",14176.7318892945,2.8164547130999,0.232189648162973,12.1299753687686,7.32714729325615e-34,4.40819499030523e-32
"ENSMUSG00000021281",7303.69358312073,3.33213096986319,0.274920701040398,12.1203349084053,8.2421641511188e-34,4.946326191937e-32
"ENSMUSG00000027030",649.676878211175,2.8336355355264,0.234552764819725,12.0810152790324,1.33066438441684e-33,7.88730010122938e-32
"ENSMUSG00000025165",164.088321133039,5.21725856496696,0.432018692865744,12.0764648639597,1.40637204256481e-33,8.31556344086542e-32
"ENSMUSG00000000791",977.666027312506,3.61259834350625,0.299204941110938,12.073992929705,1.44927660080473e-33,8.54824544077595e-32
"ENSMUSG00000078920",3718.25273414997,2.83818819059738,0.235822363602447,12.0352800609786,2.31845913076671e-33,1.3476743715435e-31
"ENSMUSG00000073490",3629.41799834074,3.03197877219749,0.252332932623278,12.015787002817,2.93561365857623e-33,1.69821016090473e-31
